text,label,source,length,word_count,url_count,has_shortened_url,digit_ratio,uppercase_ratio,has_currency,has_phone_number,exclamation_count,has_opt_out,has_call_to_action,has_discount_pattern,spam_keyword_count,has_sender_code,original_label
Telafi edeyim boşa cıkınca,ham,personal,26.0,4.0,0.0,0.0,0.0,0.0384615384615384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ham
SON 4 GÜN! İş Bankası ve Softtech İş Birliğiyle Yapay Öğrenme Kış Okulu Akademi ve Endüstriyi Buluşturuyor! (Koç Üniversitesi'nde & 9-10 Kasım'da) Hemen Başvur: https://shorturl.at/E4FPS Coderspace TANITIM SMS Red: https://onay.li/DX47 B021,spam,personal,240.0,31.0,2.0,1.0,0.0416666666666666,0.175,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,spam
<PHONE> numarali hattiniza ait faturanizin 21.11.2024 tarihli son odeme gunu yaklasmaktadir. Turkcell faturanizin odemesinde Turkcell Uygulamasi https://dijital.li/tzByQ ve turkcell.com.tr yi oncelikli olarak tercih edebileceginizi hatirlatmak isteriz. B002,ham,personal,257.0,27.0,1.0,1.0,0.0428015564202334,0.0428015564202334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ham
"Turkcell lilere ozel Migros Magazalarindan Faturana Yansit ile yapilacak 400 TL ve uzeri TR Karekod Harcamasina 100 TL ye varan %15 Nakit Iade! Detaylar: http://turkcell.li/CZ5aD Kampanya ve tanitimlarimiz ile ilgili SMS/MMS almak istemiyorsaniz: 2200 a ETK IZIN IPTAL TCELL yazip SMS gonderebilirsiniz. Mrs:0877001340600017,Tel: 0212 313 10 00 B002",spam,personal,349.0,48.0,1.0,1.0,0.1232091690544412,0.1404011461318051,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,spam
"Degerli musterimiz,mobil hattinizin 09.11.2024 tarihinde saat 23:59 da kesilen 660,11 TL tutarli, 25.11.2024 son odeme tarihli faturasini odediginiz icin tesekkur ederiz. B001",ham,personal,175.0,22.0,0.0,0.0,0.16,0.0228571428571428,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ham
Urununuz ile birlikte satin aldiginiz Keyifli Garanti Paket Sigorta Policesi linki: https://belgedogrulama.gig.com.tr/sfsdocumentshow/?documentid=99039E40-4385-4093-8536-DA9B57B45B8E&exportpdf=1 B002,ham,personal,199.0,13.0,1.0,0.0,0.1457286432160804,0.0703517587939698,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,ham
"MUSCLE BALANCE NUTRITION 2,4 KG CIKOLATA AROMALI WHEY PROTEIN MB50 INDIRIM KODU ILE 2,420 TL YERINE KARGO DAHIL 1,210 TL !! USTELIK 599 TL DEGERINDE BIO HIIT BCAA VE SHAKER HEDIYE !! KAMPANYA STOKLAR ILE SINIRLIDIR. URUN SKT :08/26!! https://proteincity.com.tr/products/muscle-balance-whey-protein-2400gr-75-servis-cikolata MUSCLEBLNCE RET yazip 7889 gonderin. B186",spam,personal,365.0,46.0,1.0,0.0,0.0876712328767123,0.4904109589041096,1.0,0.0,6.0,1.0,0.0,0.0,4.0,1.0,spam
"481 - 6623526 hesaptan <PERSON> adina 30.000,00 TL'lik Baska Bankaya Transfer gerceklesti. Bilgi almak icin 444 0 333'u arayin. B001",ham,personal,132.0,20.0,0.0,0.0,0.2045454545454545,0.0984848484848484,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,ham
Yapi Kredi Mobil/Internet Subesi sifrenizi olusturmak icin onay kodunuz: 60128. Onay kodunu banka personeli dahil kimseyle paylasmayiniz/tuslamayiniz. B001,ham,personal,155.0,18.0,0.0,0.0,0.0516129032258064,0.0451612903225806,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,ham
4436604208181 kargo takip numarali http://krg.la/AnMi0O gonderiniz yola cikmistir.Tahmini teslim tarihi 06.11.2024 dir. B016,ham,personal,124.0,13.0,1.0,0.0,0.2016129032258064,0.0403225806451612,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,ham
Bilet satin alma isleminiz basariyla tamamlandi! Biletlerinize https://mobilet.com linkinden ve Mobilet Cuzdan'inizdan ulasabilirsiniz. Referans Kodu IQQUBNJ. B016,ham,personal,163.0,17.0,1.0,1.0,0.0184049079754601,0.0858895705521472,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,ham
Can I call you later?,ham,personal,21.0,5.0,0.0,0.0,0.0,0.0952380952380952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ham
10.11.2024 tarihli faturaniz 407 TL olup son odeme tarihi 21.11.2024 dir.Faturanizi goruntulemek icin tiklayiniz. https://www.turkcell.com.tr/fd/f/8237276b5e5f1939d8c2a51fee6d5ae21c11d8e319da4ca159609b1d1ec7f1b2 Bir sonraki faturaniz 10.12.2024 de kesilecektir.Faturanizi Turkcell uygulamasi uzerinden goruntuleyebilir ve odeyebilirsiniz. https://dijital.li/DFVSC Odeme yaptiysaniz dikkate almayiniz. B002,ham,personal,405.0,33.0,2.0,1.0,0.1703703703703703,0.0320987654320987,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,ham
Yapi Kredi Mobil'i http://yukle.yapikredi.com 'dan yukleyerek internet subesi sifreniz ile kullanabilirsiniz. B001,ham,personal,114.0,12.0,1.0,0.0,0.0263157894736842,0.0350877192982456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ham
Talebiniz uzerine sim kart blokeniz kaldirilmistir. YAPIKREDI B001,ham,personal,66.0,8.0,0.0,0.0,0.0454545454545454,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ham
"Atıl Samancıoğlu'nun da Yer Alacağı 50 Saat & Online & E-sertifikalı Coderspace Siber Güvenlik Okulu Kayıtları Açıldı! Hemen Kaydol: https://shorturl.at/e14sU Akbank, KPMG, Trendyol ve çok daha fazla şirket bu programda! Coderspace TANITIM SMS Red: https://onay.li/DX47 B021 B021",spam,personal,279.0,37.0,2.0,1.0,0.043010752688172,0.1362007168458781,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,spam
667994 referans koduyla talep ettiginiz basvurunuzu onaylayabilirsiniz. B001,ham,personal,76.0,8.0,0.0,0.0,0.1184210526315789,0.0131578947368421,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,ham
"Değerli abonelerimiz, Bugün İstanbul <PERSON> fırtına uyarısı yapılmıştır. Güvenli doğal gaz kullanımı <PERSON> ortama temiz hava girişini sağlayan havalandırma menfezlerini her zaman açık tutunuz. Bacalı kombi, şofben, soba gibi cihazlarınızı gece yatmadan önce mutlaka kapatınız ve cihazların bulunduğu odada uyumayınız. B003",ham,personal,327.0,41.0,0.0,0.0,0.0091743119266055,0.055045871559633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ham
"Sn. <PERSON>, 500107771283 no'lu sözleşme hesabınıza ait 25.11.2024 son ödeme tarihli 2.459,00 TL tutarında faturanız oluşturulmuştur. Ödemelerinizi anlaşmalı bankalardan, https://igdas.istanbul/igdasmobil linkinden yapabilir veya İGDAŞ Ödeme Noktalarına müracaat edebilirsiniz. Bu fatura tarafınıza ait değil ise 153'ü arayarak tarafımıza bildirmeniz rica olunur. Saygılarımızla. B003",ham,personal,385.0,42.0,1.0,0.0,0.0831168831168831,0.0519480519480519,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,ham
Uyurken aramışımm saatten özür dilerim rahatsızlık <PERSON> 🥺,ham,personal,61.0,8.0,0.0,0.0,0.0,0.1147540983606557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ham
Yok abi zaten 20 dk diye 2 saat uyumuşum yüzümü yıkayıp oturmam lazm,ham,personal,68.0,13.0,0.0,0.0,0.0441176470588235,0.0147058823529411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ham
Blanc bitti mi agam,ham,personal,19.0,4.0,0.0,0.0,0.0,0.0526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ham
Gir aga mesai bu gece ben tamamlayamadım dahaa,ham,personal,46.0,8.0,0.0,0.0,0.0,0.0217391304347826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ham
Ücretsiz & sınırlı kontenjan! Yapay Öğrenme Kış Okulu'na son başvuru bugün! https://shorturl.at/gpRXN CODERSPACE SMS Red: https://onay.li/DX47 B021,spam,personal,147.0,17.0,2.0,1.0,0.0340136054421768,0.1700680272108843,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,spam
<PHONE> nolu hattiniza ait son fatura tutari 407 TL son odeme tarihi 21.11.2024 dur. Faturalarinizi otomatik odeme talimati ve efatura ile kolayca takip edebilirsiniz. Turkcell faturanizin odemesinde Turkcell Uygulamasi https://dijital.li/tzByQ ve turkcell.com.tr yi oncelikli olarak tercih edebileceginizi hatirlatmak isteriz. B002,ham,personal,332.0,40.0,1.0,1.0,0.0421686746987951,0.0421686746987951,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ham
gelirken bir sey lazum mi,ham,personal,25.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ham
"35455154474898 IMEI nolu cihaz KAYIT DISI dir, 90 gun icinde kapatilacaktir, satin aldiginiz yere basvurunuz veya cihazinizi kaydettiriniz. B002",ham,personal,144.0,19.0,0.0,0.0,0.1319444444444444,0.0972222222222222,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,ham
"3 gun sonra Watch GPS + Cellular aboneliginiz, aylik vergiler dahil 69TL karsiliginda otomatik yenilenecektir.Abonelikleriniz ile ilgili yenileme mesajlarini almak istemiyorsaniz hemen KAPAT yazip 2200'a gonderin. B002",ham,personal,218.0,27.0,0.0,0.0,0.0458715596330275,0.0642201834862385,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ham
bi kahve atmayalim mi baba,ham,personal,26.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ham
"Sayın <PERSON>, 80738016 no'lu gönderinizin teslimatını yapmak üzere 2 saat içinde adresinize geliyoruz. Adresinizde olduğunuzu teyit etmek ya da teslimat detaylarını değiştirmek <PERSON> linke tıklayınız: https://klyglsn.com/B2gidR3MhY6wOs4lKydNX Teslimat öncesi 0216 285 20 00 numarasından aranabilirsiniz. Görüşmelerimiz hizmet kalitesi gereği kaydedilecektir. Detaylı bilgi: https://kolaygelsin.com/kvkk B016",ham,personal,412.0,43.0,2.0,0.0,0.0655339805825242,0.0631067961165048,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,ham
"<PERSON> <PERSON>, Türkiye İş Bankası 20. İstanbul Yarı Maratonu'na erken kayıt fırsatı, 31 Ekim - 2 Kasım tarihleri arasında, Maraton ve Spor Fuarı'nda seni bekliyor! Adres bilgisi <PERSON> tıkla: https://g.co/kgs/eLUkw5G SMS almak istemiyorsanız Spor yazıp 6235'e gönderebilirsiniz. Mersis No: 0481003944000014 B003 B002 B003",spam,personal,327.0,43.0,1.0,0.0,0.1070336391437308,0.128440366972477,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,spam
Hepsiburada Premium uyeligini iptal ettin. 16 Kasim 2024 tarihinden itibaren Hepsiburada Premium ayricaliklarina erisimin sona erecek. B001,ham,personal,139.0,17.0,0.0,0.0,0.0647482014388489,0.0431654676258992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ham
15709744 numaralı siparişiniz paketleniyor. Gün içerisinde kargoya teslim edilecek ve kargo takip numaranız gönderilecektir. B040,ham,personal,129.0,15.0,0.0,0.0,0.0852713178294573,0.0155038759689922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ham
12291 tek kullanımlık kod ile dağıtıma çıkan P01305012250 barkodlu 8855348694 teslimat numaralı gönderinizi temassız teslim alabilirsiniz. Gönderinizin güvenliği <PERSON> kodu yalnızca teslimat anında taşıyıcımız ile paylaşmalısınız. Taşıyıcımız sizinle aşağıdaki numara üzerinden iletişime geçecektir. 0850 759 15 15 B016,ham,personal,322.0,38.0,0.0,0.0,0.124223602484472,0.031055900621118,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,ham
"4. YILIMIZA ÖZEL KAÇMAZ KAMPANYA, NUTRİKİNG'de 4. YILIMIZA ÖZEL VE YAKLAŞAN EFSANE CUMA İNDİRİMLERİ İLE BERABER BAŞLAYAN KAMPANYAMIZDA BİR BİRİNDEN DEĞERLİ HEDİYELER SİZLERLE. STOKLARLA SINIRLI BU KAMPANYA VE SINIRLI HEDİYELER <PERSON> https://nutriking.com.tr/ SİTESİNİ ZİYARET EDEREK ALIŞVERİŞ YAPABİLİRSİNİZ. SOSYAL MEDYA HESABIMIZDAN KAMPANYALARDAN HABERDAR OLABİLİR YENİLİKLERİ TAKİP EDEBİLİRSİNİZ. B186",spam,personal,408.0,47.0,1.0,0.0,0.0122549019607843,0.7867647058823529,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,spam
Girdim bişi olmadı pzartesi gel dedi,ham,personal,36.0,6.0,0.0,0.0,0.0,0.0277777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ham
Istanbul kartina BiP ten bakiye yukleyebilecegini biliyor musun? Dolum merkezi aramaya son vermek icin hemen BiP indir! https://bit.ly/Istanbulkart Kampanya ve tanitimlarimiz ile ilgili SMS/MMS almak istemiyorsan: 4308 e ETK IZIN IPTAL BIP yazip SMS gondererek iznini iptal edebilirsin. Mersis No: 871084248600001 B018,ham,personal,318.0,42.0,1.0,1.0,0.0691823899371069,0.110062893081761,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,ham
"Şirketimiz Mars Sportif'in tarafınıza sms, telefon veya e-posta yolu ile ticari elektronik ileti göndermesine izin/rıza vermeniz durumunda verileriniz https://www.macfit.com/etk-aydinlatma-metni linkinde yer alan Ticari Elektronik İletişim Süreçlerine Yönelik KVKK Aydınlatma Metni doğrultusunda işlenecektir. Bu kapsamda tarafınıza sms, telefon veya e-posta yolu ile ticari elektronik ileti göndermesine izin/rıza veriyorsanız aşağıda yer alan doğrulama kodunu lütfen satış danışmanına iletiniz. KOD: 9565 B002",spam,personal,511.0,59.0,1.0,1.0,0.0136986301369863,0.0371819960861056,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,spam
"Avantajlarla dolu Gift Club dünyasına giriş yapman <PERSON> son bir adım! Hemen linke tıklayıp üyeliğini tamamla, ilk alışverişine özel %10 indiriminden hemen yararlan! Ayrıca alışverişlerinde otomatik biriken Gift Puanlarını bir sonraki alışverişinde hemen harca! https://dfurl.com/VYJolw SMS ret icin DF RET yaz 7889'e gonder MK 650003471600013 B018",spam,personal,351.0,46.0,1.0,0.0,0.0683760683760683,0.0769230769230769,0.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,spam
Hat kullanicisi olarak 18 yasindan kucuk oldugunuz icin bu islemi yapamazsiniz. Detayli bilgi icin https://dijital.li/a7gQ8 adresini ziyaret edebilirsiniz. B002,ham,personal,160.0,19.0,1.0,1.0,0.04375,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ham
Lan hadi amk nereye gittin,ham,personal,26.0,5.0,0.0,0.0,0.0,0.0384615384615384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ham
"Turkcell'i tekrar tercih ettiginiz icin tesekkurler.<PHONE> nolu hat acilisinizi tamamladik, bilginiz dahilinde degilse 532'yi arayabilir; tarife, kampanya ve servislerimizle ilgili Turkcell uygulamasindan, https://dijital.li/a7gQ8 veya www.turkcell.com.tr den bilgi alabilirsiniz. B002",ham,personal,286.0,29.0,2.0,1.0,0.0279720279720279,0.0314685314685314,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,ham
İyi uykulaaar dileriim,ham,personal,22.0,3.0,0.0,0.0,0.0,0.0454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ham
"550589 dogrulama kodu,19.10.2024 12:15 tarihindeki giris isleminiz icin gonderilmistir.(Ref: XMB3Y4) B002",ham,personal,105.0,11.0,0.0,0.0,0.219047619047619,0.0571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,ham
Üyelik işleminizi tamamlamak <PERSON> linke tıklayınız: https://uyeol.macfit.com/tr/payment/mobile/YWE9Vrz7j0g B002,ham,personal,115.0,8.0,1.0,1.0,0.0521739130434782,0.1043478260869565,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,ham
Değerli <PERSON> 1059564452 no'lu siparişiniz alınmıştır. Siparişinizin durumu ile ilgili bilgilere hesabım menüsü altından ulaşabilirsiniz. Alışverişinizde bizi tercih ettiğiniz <PERSON> teşekkür ederiz. Koçtaş B016,ham,personal,216.0,24.0,0.0,0.0,0.0601851851851851,0.0787037037037037,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,ham
"900 TL alışverişte anında 300 TL İNDİRİM BAŞLADI! KSM300 koduyla sepette indirimden hemen yararlanmak <PERSON> linke tıkla veya DeFacto uygulamasını ziyaret et, tüm ürünlerde geçerli müthiş fırsatı kaçırma! https://dfurl.com/ZEJ2ey Kod Cuma saat 18:00'a kadar geçerlidir. SMS iptali <PERSON> DF RET yaz 7889'a gönder. M: 650003471600013 B018",spam,personal,341.0,46.0,1.0,0.0,0.1055718475073313,0.1466275659824047,1.0,1.0,2.0,1.0,1.0,0.0,4.0,1.0,spam
Hattiniza kayitli olan <PHONE> irtibat numarasi uzerinden size aboneliginiz ile ilgili bilgilendirmeleri yapabilmemiz ve sizinle iletisime gecebilmemiz icin http://trcll.im/pg5OV tiklayarak numarayi dogrulamanizi rica ederiz. Numaranin hatali oldugunu dusunuyorsaniz http://trcll.im/ZGDIE tiklayarak numarayi sistemden kaldirabilirsiniz. Aydinlatma Metni: https://www.turkcell.com.tr/tr/gizlilik-ve-guvenlik?page=irtibat-kisisi-aydinlatma-metni B002,ham,personal,449.0,37.0,3.0,0.0,0.0089086859688195,0.0378619153674833,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,ham
"Son 4 hanesi <CARD> olan kredi kartinizin donem borcu 1.880,23TL, asgari odeme tutari 376,05TL dir. Son odeme tarihi 11/11/2024 B001",ham,personal,132.0,20.0,0.0,0.0,0.1742424242424242,0.0833333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ham
Salla Kazan kampanyasindan kazandiginiz Haftalik 1 GB hediyenizi kullanmaya baslayabilirsiniz. Paketinizi 31.10.2024 12:19 tarihine kadar kullanabilirsiniz. Detaylar icin https://dijital.li/OZwkL B002,ham,personal,200.0,20.0,1.0,1.0,0.08,0.055,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,ham
Karanlikta Diyalog XWRUB referansli dijital biletiniz icin lutfen tiklayin https://www.biletix.com/t/af6KAdkH/XWRUB/tr MERSIS:0171009936100018 B002,ham,personal,147.0,12.0,1.0,0.0,0.1360544217687075,0.1496598639455782,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,ham
"Sana Özel Fırsat: Arkadaşını şimdi TurkNet'e getir, getirdiğin her arkadaşınla birlikte karşılıklı “1 ay ücretsiz internet hizmeti” kazanın. #İyiBilgi: Ne kadar çok arkadaş, o kadar ücretsiz internet hizmeti demek. Üstelik arkadaşın TurkNet GigaFiber altyapısındaysa 2.500 TL'ye, farklı altyapıdaysa da 600 TL'ye kadar cayma bedeli bizden! Hemen ilk faturanla beraber bu fırsattan yararlanman <PERSON> detaylar: https://tnn.li/tOnTQ B001",spam,personal,437.0,56.0,1.0,1.0,0.0251716247139588,0.0663615560640732,1.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,spam
"SON 2 GÜN! Trendyol, Akbank, İş Bankası Front-End Yazılım Okulu'nda! Şimdi Kaydol! https://shorturl.at/Imh3Q Coderspace TANITIM SMS Red: https://onay.li/DX47 B021 B021",spam,personal,167.0,20.0,2.0,1.0,0.059880239520958,0.2035928143712574,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,spam
26.10.2024 03:40 itibari ile Salla Kazan Haftalik 1 GB paketinizden 31.10.2024 12:19 tarihine kadar gecerli 204 MB kaldi. Kullanabileceginiz diger internet paketlerinizi https://dijital.li/a7gQ8 dan gorebilirsiniz. Paket bitiminde yurt icinde AKILLI FATURA kapsamindaki kullaniminiz kisitlanacaktir. Kullanim bilgi SMS i almak istemiyorsaniz KAPAT BILGI yazip 2200a gonderebilir veya https://dijital.li/RjsQs den kapatabilirsiniz. B002,ham,personal,435.0,50.0,2.0,1.0,0.0850574712643678,0.0896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,ham
"Sayin musterimiz, Aile Internet Profiliniz iptal edilmistir. B002",ham,personal,65.0,8.0,0.0,0.0,0.0461538461538461,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ham
"Blokenizi aninda kaldirmak icin, Internet Subesi, Yapi Kredi Mobil girisinde bloke kaldirma ekranindaki adimlari takip edebilirsiniz. B001",ham,personal,138.0,17.0,0.0,0.0,0.0217391304347826,0.0507246376811594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ham
"Merhaba, siparişiniz teslim edilmiştir. Aldığınız hizmeti linkteki anketimizden değerlendirebilirsiniz: https://scx.ist/x/wTInwpsUKQqJ B016",ham,personal,139.0,11.0,1.0,0.0,0.0215827338129496,0.0647482014388489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ham
MUSCLE BALANCE NUTRITION HAFTA SONU INDIRIMLERI BASLADI!!TUM URUNLERDE GECERLI %50 INDIRIMDEN FAYDALANMAK ICIN MB50 INDIRIM KODUNU KULLANABILIRSINIZ. www.musclebalance.com.tr MUSCLEBLNCE RET yazip 7889 gonderin. B186,spam,personal,216.0,24.0,1.0,0.0,0.0509259259259259,0.6481481481481481,0.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,spam
Boğaziçi Üniversitesi öğrencilerine özel ve geri ödemesiz BÜMED bursları seni bekliyor! Başvuru <PERSON> son 2 gün! Başvur: https://bit.ly/bümed-b B021,ham,personal,151.0,19.0,1.0,1.0,0.0264900662251655,0.1059602649006622,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,ham
8855348694 teslimat numaralı gönderiniz <PERSON> (Yakını) tarafından teslim alınmıştır. Hizmet sunumuna ilişkin şartlar <PERSON> https://tex.ty.gl/hsihvk Bizi değerlendirmek <PERSON> https://tex.ty.gl/tex-8855348694-1729326869834 B016,ham,personal,234.0,20.0,2.0,0.0,0.1538461538461538,0.094017094017094,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,ham
Turkcell ve grup sirketleri olarak musterilerimizin kisisel verilerinin gizliligine ve guvenligine onem veriyoruz. Kisisel verileriniz ile ilgili mevzuata ve Turkcell Gizlilik Politikasina bu linkten ulasabilirsiniz: www.turkcell.com.tr/gizlilik. B002,ham,personal,251.0,27.0,1.0,0.0,0.0119521912350597,0.0239043824701195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ham
Yemekhane var mı,ham,personal,16.0,3.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ham
"Hepsiburada Premium'a hos geldin! Hepsiburada Premium'a ozel ayricaliklari kesfet, hayatina renk kat! Hemen tikla kesfetmeye basla https://premium.hepsiburada.com B001",ham,personal,167.0,18.0,1.0,0.0,0.0179640718562874,0.0359281437125748,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,ham
MAC+ Code:171425 B002,ham,personal,21.0,3.0,0.0,0.0,0.4285714285714285,0.238095238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ham
Hattiniza Guvenli Internet Aile Profili tanimlanmistir. Guvenli internet profilinizi iptal etmek icin GUVENLI IPTAL yazip 2500'a gonderebilirsiniz. Guvenli internet hakkinda detayli bilgiye http://turkcell.li/4mqIp sayfasindan ulasabilirsiniz. B002,ham,personal,248.0,26.0,1.0,1.0,0.032258064516129,0.0846774193548387,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,ham
This is your one-time link for Scale AI. This link will expire in 1 hour. https://verifications.withpersona.com/verify?code=us1-k6sjty7 B043,ham,personal,140.0,17.0,1.0,0.0,0.05,0.0428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ham
ahahha iyi uykularr,ham,personal,19.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ham
E-nabiz portali veri paylasim aktivasyon kodunuz: 255952 Saglikli gunler dileriz. B001,ham,personal,86.0,11.0,0.0,0.0,0.1046511627906976,0.0348837209302325,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,ham
Ücretsiz Yapay Öğrenme Kış Okulu 9-10 Kasım'da İstanbul'da! Hemen başvur: https://shorturl.at/d83ee CODERSPACE SMS Red: https://onay.li/DX47 B021,spam,personal,145.0,16.0,2.0,1.0,0.0689655172413793,0.1724137931034483,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,spam
"Turkcell abonelerine ozel, BiP internet paketinden harcamiyor! http://turkcell.li/KLEHa BiP te; internetimden duser mi diye dusunmeden diledigince mesajlas, ara, goruntulu gorus. https://onelink.to/bip_indir Kampanya ve tanitimlarimiz ile ilgili SMS/MMS almak istemiyorsan: 2200 a ETK IZIN IPTAL TCELL yazip SMS gondererek iznini iptal edebilirsin. Mersis No:0877001340600017 B002",ham,personal,380.0,44.0,2.0,1.0,0.0605263157894736,0.1026315789473684,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,ham
Tek Sifre'niz olusturulmustur.Sifrenizi Internet/Mobil Sube ve Telefon Bankaciligi'nda kullanabilirsiniz. Internet/Mobil Sube kullanici kodunuz: XW79845930. B001,ham,personal,161.0,15.0,0.0,0.0,0.0683229813664596,0.0869565217391304,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,ham
"""1030TIKTAK55"" davet koduyla mobilden Akbanklı olun, TikTak kiralamanızda geçerli 500 TL hediye puan kodu ve Zorlu PSM'deki seçili etkinliklerde geçerli %25 indirim kazanın. Detaylar duyurularda. SMS almak istemiyorsan TIKTAKRET yazıp 4609'a yolla. Mersis No: 0844102361600001 B050",spam,personal,281.0,36.0,0.0,0.0,0.1209964412811387,0.1103202846975089,1.0,1.0,0.0,1.0,0.0,1.0,4.0,1.0,spam
Papara Gençlik Departmanı <PERSON> başvurular devam ediyor! Hemen başvur: https://shorturl.at/TIKKr CODERSPACE SMS Red: https://onay.li/DX47 B021,spam,personal,145.0,15.0,2.0,1.0,0.0344827586206896,0.2137931034482758,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,spam
"Hepsiburada Premium ile kazandigin 6,15 TL Hepsipara, hesabina yuklendi! Hepsiparalarini 16.11.24 tarihine kadar kullanabilirsin. B001",ham,personal,134.0,15.0,0.0,0.0,0.0895522388059701,0.0522388059701492,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,spam
